CustomerID,Segment_Name
13083.0,Low_Value_Customers
13085.0,Low_Value_Customers
13089.0,Frequent_High-Value_Customers
13090.0,Frequent_High-Value_Customers
13091.0,Low_Value_Customers
13092.0,Low_Value_Customers
13093.0,Frequent_High-Value_Customers
13094.0,Frequent_High-Value_Customers
13095.0,Low_Value_Customers
13097.0,Frequent_High-Value_Customers
13098.0,Frequent_High-Value_Customers
13099.0,Low_Value_Customers
13101.0,At-Risk_Customers
13102.0,Frequent_High-Value_Customers
13103.0,Low_Value_Customers
13104.0,Frequent_High-Value_Customers
13106.0,At-Risk_Customers
13107.0,Frequent_High-Value_Customers
13108.0,At-Risk_Customers
13109.0,Low_Value_Customers
13110.0,Frequent_High-Value_Customers
13113.0,Frequent_High-Value_Customers
13115.0,Frequent_High-Value_Customers
13116.0,Low_Value_Customers
13117.0,Frequent_High-Value_Customers
13118.0,Frequent_High-Value_Customers
13120.0,At-Risk_Customers
13121.0,At-Risk_Customers
13122.0,Low_Value_Customers
13124.0,Frequent_High-Value_Customers
13126.0,Frequent_High-Value_Customers
13127.0,Low_Value_Customers
13130.0,Low_Value_Customers
13131.0,Low_Value_Customers
13132.0,At-Risk_Customers
13133.0,At-Risk_Customers
13134.0,Frequent_High-Value_Customers
13135.0,At-Risk_Customers
13136.0,Frequent_High-Value_Customers
13137.0,Frequent_High-Value_Customers
13138.0,Frequent_High-Value_Customers
13139.0,Frequent_High-Value_Customers
13140.0,Low_Value_Customers
13141.0,Frequent_High-Value_Customers
13142.0,Low_Value_Customers
13144.0,At-Risk_Customers
13145.0,Low_Value_Customers
13146.0,Low_Value_Customers
13147.0,Low_Value_Customers
13148.0,Frequent_High-Value_Customers
13149.0,Frequent_High-Value_Customers
13151.0,At-Risk_Customers
13153.0,Low_Value_Customers
13155.0,Low_Value_Customers
13157.0,Frequent_High-Value_Customers
13158.0,Low_Value_Customers
13159.0,Frequent_High-Value_Customers
13160.0,Low_Value_Customers
13161.0,At-Risk_Customers
13162.0,Frequent_High-Value_Customers
13165.0,Low_Value_Customers
13166.0,At-Risk_Customers
13167.0,Low_Value_Customers
13168.0,Frequent_High-Value_Customers
13169.0,Low_Value_Customers
13170.0,Low_Value_Customers
13171.0,Low_Value_Customers
13173.0,Low_Value_Customers
13174.0,Frequent_High-Value_Customers
13176.0,Low_Value_Customers
13177.0,Low_Value_Customers
13178.0,Frequent_High-Value_Customers
13182.0,Low_Value_Customers
13183.0,Frequent_High-Value_Customers
13184.0,Frequent_High-Value_Customers
13185.0,At-Risk_Customers
13186.0,Low_Value_Customers
13187.0,At-Risk_Customers
13188.0,Low_Value_Customers
13189.0,Low_Value_Customers
13192.0,Low_Value_Customers
13193.0,Low_Value_Customers
13194.0,At-Risk_Customers
13196.0,Frequent_High-Value_Customers
13198.0,Frequent_High-Value_Customers
13199.0,Frequent_High-Value_Customers
13200.0,Low_Value_Customers
13203.0,Low_Value_Customers
13207.0,Low_Value_Customers
13208.0,Frequent_High-Value_Customers
13209.0,Frequent_High-Value_Customers
13210.0,Low_Value_Customers
13211.0,Low_Value_Customers
13212.0,Low_Value_Customers
13213.0,Frequent_High-Value_Customers
13216.0,At-Risk_Customers
13217.0,Low_Value_Customers
13218.0,At-Risk_Customers
13220.0,Low_Value_Customers
13221.0,At-Risk_Customers
13223.0,At-Risk_Customers
13224.0,Low_Value_Customers
13225.0,Frequent_High-Value_Customers
13226.0,At-Risk_Customers
13227.0,At-Risk_Customers
13228.0,Low_Value_Customers
13229.0,At-Risk_Customers
13230.0,Frequent_High-Value_Customers
13232.0,Frequent_High-Value_Customers
13233.0,Low_Value_Customers
13235.0,At-Risk_Customers
13236.0,Low_Value_Customers
13238.0,Low_Value_Customers
13239.0,At-Risk_Customers
13240.0,Low_Value_Customers
13242.0,Low_Value_Customers
13243.0,At-Risk_Customers
13244.0,Low_Value_Customers
13245.0,Low_Value_Customers
13246.0,Frequent_High-Value_Customers
13247.0,Low_Value_Customers
13248.0,Low_Value_Customers
13249.0,Low_Value_Customers
13253.0,Low_Value_Customers
13255.0,Low_Value_Customers
13258.0,Low_Value_Customers
13259.0,Low_Value_Customers
13260.0,Low_Value_Customers
13261.0,At-Risk_Customers
13262.0,At-Risk_Customers
13263.0,Frequent_High-Value_Customers
13265.0,Frequent_High-Value_Customers
13266.0,Frequent_High-Value_Customers
13267.0,Frequent_High-Value_Customers
13268.0,Frequent_High-Value_Customers
13269.0,Frequent_High-Value_Customers
13270.0,At-Risk_Customers
13271.0,Low_Value_Customers
13272.0,Low_Value_Customers
13273.0,Low_Value_Customers
13276.0,Low_Value_Customers
13277.0,Low_Value_Customers
13278.0,Low_Value_Customers
13279.0,Low_Value_Customers
13280.0,Low_Value_Customers
13282.0,Low_Value_Customers
13283.0,Low_Value_Customers
13284.0,At-Risk_Customers
13285.0,Frequent_High-Value_Customers
13291.0,At-Risk_Customers
13292.0,Low_Value_Customers
13294.0,At-Risk_Customers
13295.0,At-Risk_Customers
13296.0,At-Risk_Customers
13297.0,Frequent_High-Value_Customers
13298.0,Low_Value_Customers
13299.0,At-Risk_Customers
13300.0,At-Risk_Customers
13301.0,Low_Value_Customers
13302.0,At-Risk_Customers
13304.0,At-Risk_Customers
13305.0,Frequent_High-Value_Customers
13307.0,At-Risk_Customers
13308.0,Low_Value_Customers
13309.0,Frequent_High-Value_Customers
13310.0,Low_Value_Customers
13311.0,Low_Value_Customers
13313.0,Frequent_High-Value_Customers
13314.0,Low_Value_Customers
13316.0,Frequent_High-Value_Customers
13317.0,Frequent_High-Value_Customers
13318.0,Low_Value_Customers
13319.0,Frequent_High-Value_Customers
13320.0,Frequent_High-Value_Customers
13321.0,Low_Value_Customers
13322.0,Low_Value_Customers
13323.0,Frequent_High-Value_Customers
13324.0,Frequent_High-Value_Customers
13325.0,Low_Value_Customers
13327.0,Frequent_High-Value_Customers
13328.0,At-Risk_Customers
13329.0,Low_Value_Customers
13330.0,Low_Value_Customers
13332.0,Low_Value_Customers
13334.0,Frequent_High-Value_Customers
13336.0,Low_Value_Customers
13338.0,At-Risk_Customers
13339.0,At-Risk_Customers
13340.0,Frequent_High-Value_Customers
13341.0,At-Risk_Customers
13343.0,At-Risk_Customers
13344.0,Frequent_High-Value_Customers
13345.0,At-Risk_Customers
13347.0,Low_Value_Customers
13348.0,Low_Value_Customers
13349.0,Low_Value_Customers
13350.0,Low_Value_Customers
13351.0,Low_Value_Customers
13352.0,Low_Value_Customers
13354.0,Low_Value_Customers
13355.0,Low_Value_Customers
13356.0,Low_Value_Customers
13357.0,At-Risk_Customers
13358.0,At-Risk_Customers
13359.0,Low_Value_Customers
13362.0,Frequent_High-Value_Customers
13363.0,Low_Value_Customers
13364.0,Low_Value_Customers
13365.0,Low_Value_Customers
13366.0,Low_Value_Customers
13368.0,At-Risk_Customers
13369.0,At-Risk_Customers
13370.0,At-Risk_Customers
13372.0,Low_Value_Customers
13373.0,Frequent_High-Value_Customers
13375.0,Low_Value_Customers
13376.0,Low_Value_Customers
13379.0,Low_Value_Customers
13381.0,Frequent_High-Value_Customers
13382.0,At-Risk_Customers
13384.0,Frequent_High-Value_Customers
13385.0,At-Risk_Customers
13388.0,Low_Value_Customers
13389.0,Low_Value_Customers
13390.0,Low_Value_Customers
13391.0,At-Risk_Customers
13394.0,Frequent_High-Value_Customers
13395.0,At-Risk_Customers
13396.0,Low_Value_Customers
13397.0,Frequent_High-Value_Customers
13398.0,At-Risk_Customers
13402.0,Low_Value_Customers
13403.0,Low_Value_Customers
13404.0,Low_Value_Customers
13405.0,Low_Value_Customers
13408.0,Frequent_High-Value_Customers
13410.0,Frequent_High-Value_Customers
13411.0,Low_Value_Customers
13414.0,Low_Value_Customers
13416.0,Low_Value_Customers
13417.0,Low_Value_Customers
13418.0,Frequent_High-Value_Customers
13419.0,Low_Value_Customers
13420.0,At-Risk_Customers
13421.0,Low_Value_Customers
13422.0,Low_Value_Customers
13425.0,Low_Value_Customers
13426.0,Frequent_High-Value_Customers
13427.0,Low_Value_Customers
13428.0,Low_Value_Customers
13429.0,Low_Value_Customers
13430.0,Low_Value_Customers
13431.0,Low_Value_Customers
13434.0,Low_Value_Customers
13435.0,Frequent_High-Value_Customers
13436.0,Low_Value_Customers
13437.0,Frequent_High-Value_Customers
13439.0,At-Risk_Customers
13441.0,Low_Value_Customers
13447.0,Low_Value_Customers
13448.0,Frequent_High-Value_Customers
13449.0,Low_Value_Customers
13450.0,Frequent_High-Value_Customers
13451.0,Frequent_High-Value_Customers
13452.0,At-Risk_Customers
13453.0,At-Risk_Customers
13455.0,Low_Value_Customers
13456.0,Frequent_High-Value_Customers
13458.0,Frequent_High-Value_Customers
13460.0,Low_Value_Customers
13461.0,Low_Value_Customers
13462.0,At-Risk_Customers
13464.0,Low_Value_Customers
13466.0,At-Risk_Customers
13467.0,Low_Value_Customers
13468.0,Frequent_High-Value_Customers
13470.0,Low_Value_Customers
13471.0,Frequent_High-Value_Customers
13473.0,Low_Value_Customers
13474.0,At-Risk_Customers
13475.0,Low_Value_Customers
13476.0,Low_Value_Customers
13477.0,Frequent_High-Value_Customers
13479.0,At-Risk_Customers
13481.0,Frequent_High-Value_Customers
13482.0,At-Risk_Customers
13483.0,Low_Value_Customers
13484.0,At-Risk_Customers
13485.0,At-Risk_Customers
13486.0,Low_Value_Customers
13487.0,Low_Value_Customers
13488.0,Frequent_High-Value_Customers
13489.0,Low_Value_Customers
13491.0,Frequent_High-Value_Customers
13492.0,Low_Value_Customers
13493.0,At-Risk_Customers
13494.0,At-Risk_Customers
13495.0,Frequent_High-Value_Customers
